node1,banana,boat,bottle,bowl,car,cat,cherry,chicken,chisel,corn,cow,cup,dog,duck,eagle,elephant,hammer,helicopter,kettle,knife,lettuce,lion,motorcycle,mushroom,onion,owl,peacock,pear,pen,pencil,penguin,pig,pineapple,potato,rocket,scissors,screwdriver,ship,snail,spoon,swan,telephone,truck,turtle
lettuce,4.297426406731265e-05,1.658597701752981e-05,0.0001800174348125182,0.0001800174348125182,5.739986098786061e-05,8.389025311633472e-05,7.366911956362006e-05,0.00011105252621747906,5.101794493464317e-06,2.6296866651849894e-05,2.106963426073605e-05,0.00021740084146637723,0.00013493744443580585,0.0001289702434930471,0.00012068249177151315,1.3546046349394822e-05,4.543717085862572e-05,5.101794493464317e-06,0.00013216667429557862,1.3546046349394822e-05,1.0,2.7815143135546202e-05,1.658597701752981e-05,4.543717085862572e-05,3.778104917591539e-05,5.101794493464317e-06,4.129016679661121e-06,5.5176207999132236e-05,8.945987053421009e-05,0.00014263402815865918,1.4268560857633587e-06,5.2474047405234475e-05,4.297426406731265e-05,6.091829926116498e-05,6.170642943438516e-05,2.9646419888035664e-05,2.503022887346032e-05,1.658597701752981e-05,1.658597701752981e-05,0.00016422668384192813,5.101794493464317e-06,7.886233445501732e-05,1.658597701752981e-05,5.101794493464317e-06
lion,4.7731825931709365e-05,1.7658599665277527e-05,0.0001965739973295481,0.00019146991620774123,6.132598398776846e-05,8.931778520216543e-05,8.163381867871145e-05,0.00011812490833801396,5.695909536042637e-06,2.880290030154165e-05,2.3419147155063116e-05,0.0002387816578452743,0.00014352680548222307,0.00013726089592768355,0.0001288786970130514,1.481759035070272e-05,4.8864848436482134e-05,5.695909536042637e-06,0.00014672945512440275,1.5068466146001775e-05,2.7815143135546202e-05,1.0,1.7658599665277527e-05,4.964883529679168e-05,4.1967703616584505e-05,5.695909536042637e-06,4.490753116925819e-06,6.114973233545078e-05,9.51608599069892e-05,0.00015589756115036394,1.6169728993884216e-06,5.827595211791339e-05,4.7731825931709365e-05,6.764850872787252e-05,6.590607120946869e-05,3.163216264847463e-05,2.7815143135546202e-05,1.7658599665277527e-05,1.7658599665277527e-05,0.0001823139283868809,5.695909536042637e-06,8.389025311633472e-05,1.7658599665277527e-05,5.445033740743585e-06
motorcycle,2.85486671467647e-05,3.300354097532474e-06,8.801027396560867e-05,3.816573176046333e-05,1.4559356572106486e-05,1.8442586525587065e-05,4.7378598185324766e-05,2.3453217926854985e-05,3.300354097532474e-06,1.334713730567735e-05,1.3945580609046963e-05,0.00011991078097690173,2.85486671467647e-05,2.8059651139285702e-05,3.0509610077753004e-05,6.479896396352175e-06,1.4559356572106486e-05,3.300354097532474e-06,8.801027396560867e-05,8.929855334819479e-06,1.658597701752981e-05,1.7658599665277527e-05,1.0,2.2215478254816815e-05,2.508652388583319e-05,3.300354097532474e-06,1.4268560857633587e-06,3.545831696541077e-05,1.8846784714424268e-05,7.106312961585926e-05,8.503951590651691e-07,3.488185603871258e-05,2.85486671467647e-05,4.051135727599959e-05,1.5478091174031727e-05,6.903234889396158e-06,1.658597701752981e-05,3.300354097532474e-06,3.300354097532474e-06,0.00010938361366317502,3.300354097532474e-06,1.658597701752981e-05,3.300354097532474e-06,8.503951590651691e-07
mushroom,7.783612329197018e-05,2.2215478254816815e-05,0.0002920454867784944,0.0002401240886481347,7.929236579953228e-05,0.00011277116603271249,0.00013155602978636737,0.0001481708771880825,9.4552754502996e-06,4.347075480143449e-05,3.828609725231801e-05,0.0003668123000862125,0.0001800174348125182,0.0001728778198683289,0.00016622124740530578,2.21498007403818e-05,6.600048787816019e-05,9.4552754502996e-06,0.00023887797509300604,2.4701841301285242e-05,4.543717085862572e-05,4.964883529679168e-05,2.2215478254816815e-05,1.0,6.845948529361403e-05,9.4552754502996e-06,6.422850783814333e-06,9.859139066619272e-05,0.00011938066961039053,0.00023285509290988426,2.81996999195065e-06,9.498850987432906e-05,7.783612329197018e-05,0.00011023507572531468,8.503445706156504e-05,4.048008226912577e-05,4.543717085862572e-05,2.2215478254816815e-05,2.2215478254816815e-05,0.00029676410344058155,9.4552754502996e-06,0.00010525062150480016,2.2215478254816815e-05,6.903234889396158e-06
onion,6.475691541734005e-05,2.508652388583319e-05,0.0002707784821042991,0.0002707784821042991,8.644339612123047e-05,0.0001262672856210366,0.00011090151484678886,0.00016710123618309021,7.821969491321396e-06,3.9685227969427715e-05,3.182695527478658e-05,0.00032697820344060053,0.0002030082299046415,0.00019403753782069416,0.00018157828439932145,2.0516494781403594e-05,6.845948529361403e-05,7.821969491321396e-06,0.00019884283879383326,2.0516494781403594e-05,3.778104917591539e-05,4.1967703616584505e-05,2.508652388583319e-05,6.845948529361403e-05,1.0,7.821969491321396e-06,6.359560177903928e-06,8.310050446150883e-05,0.00013464027713924254,0.00021457876076799763,2.2973120850776248e-06,7.903825636868253e-05,6.475691541734005e-05,9.173278165876474e-05,9.29176040191724e-05,4.4720723001160316e-05,3.778104917591539e-05,2.508652388583319e-05,2.508652388583319e-05,0.0002470397198118454,7.821969491321396e-06,0.0001187086479001894,2.508652388583319e-05,7.821969491321396e-06
owl,8.929855334819479e-06,3.300354097532474e-06,3.816573176046333e-05,3.816573176046333e-05,1.200731601120304e-05,1.7658599665277527e-05,1.5478091174031727e-05,2.3453217926854985e-05,8.503951590651691e-07,5.3720105528540935e-06,4.256867642749806e-06,4.614085851328659e-05,2.85486671467647e-05,2.727566427897616e-05,2.5507610578382255e-05,2.651835554997011e-06,9.4552754502996e-06,8.503951590651691e-07,2.795756951684956e-05,2.651835554997011e-06,5.101794493464317e-06,5.695909536042637e-06,3.300354097532474e-06,9.4552754502996e-06,7.821969491321396e-06,1.0,6.428692254538209e-07,1.1532936706940992e-05,1.8846784714424268e-05,3.0190605007640077e-05,6.640829875563143e-08,1.0956475780242801e-05,8.929855334819479e-06,1.2757916176174643e-05,1.2926050613128285e-05,6.086581909907057e-06,5.101794493464317e-06,3.300354097532474e-06,3.300354097532474e-06,3.479703822007079e-05,8.503951590651691e-07,1.658597701752981e-05,3.300354097532474e-06,8.503951590651691e-07
peacock,7.268026569572355e-06,1.4268560857633587e-06,2.6137364116793436e-05,1.816223736397017e-05,6.014524294069784e-06,8.444251855930507e-06,1.2376251004289884e-05,1.1100230723838164e-05,6.428692254538209e-07,3.6972714647694574e-06,3.4361766620752234e-06,3.379348579950375e-05,1.3546046349394822e-05,1.306044287050585e-05,1.2886659116470574e-05,1.7280569199631624e-06,5.197871314580682e-06,6.428692254538209e-07,2.2870752198837027e-05,2.1200503501179315e-06,4.129016679661121e-06,4.490753116925819e-06,1.4268560857633587e-06,6.422850783814333e-06,6.359560177903929e-06,6.428692254538209e-07,1.0,9.206556579634611e-06,8.88914278187142e-06,2.087378045993008e-05,0.0,8.929855334819479e-06,7.268026569572355e-06,1.040703645948359e-05,6.4555169029938966e-06,2.8949099124214145e-06,4.129016679661121e-06,1.4268560857633587e-06,1.4268560857633587e-06,2.847911653547843e-05,6.428692254538209e-07,7.803955087362077e-06,1.4268560857633587e-06,2.50875795299052e-07
pear,9.447364507366884e-05,3.545831696541077e-05,0.0003894941078838621,0.00038151898113103884,0.00012228868229953178,0.00017809831602640978,0.00016143404965714554,0.00023548808601132995,1.1532936706940992e-05,5.729682235021412e-05,4.650250579726608e-05,0.00047248028620120857,0.00028606360417469636,0.0002735536929827523,0.0002566795369930447,2.963385484127404e-05,9.736641119695908e-05,1.1532936706940992e-05,0.00028980502347357136,3.002584827142881e-05,5.517620799913224e-05,6.114973233545078e-05,3.545831696541077e-05,9.859139066619275e-05,8.310050446150883e-05,1.1532936706940992e-05,9.20655657963461e-06,1.0,0.0001897663573571974,0.00030890046759236254,3.484821594075895e-06,0.00011527817058371762,9.447364507366884e-05,0.00013377108214820545,0.00013140769743276597,6.324403387232948e-05,5.517620799913224e-05,3.545831696541077e-05,3.545831696541077e-05,0.00036001644438007674,1.1532936706940992e-05,0.0001673264279607093,3.545831696541077e-05,1.1140943276786221e-05
pen,0.00015304156857109353,1.8846784714424268e-05,0.0004690800088132493,0.00020415626699290176,7.868838286678514e-05,9.932775006953442e-05,0.00025312265204104024,0.0001259592559672734,1.8846784714424268e-05,7.224543746571429e-05,7.542616362312379e-05,0.0006386312035782718,0.00015304156857109353,0.00015044244849134262,0.00016346398024929637,3.574605203265098e-05,7.868838286678514e-05,1.8846784714424268e-05,0.0004690800088132493,4.8767583790604714e-05,8.94598705342101e-05,9.51608599069892e-05,1.8846784714424268e-05,0.00011938066961039053,0.00013464027713924257,1.8846784714424268e-05,8.88914278187142e-06,0.00018976635735719742,1.0,0.00037900593659433125,5.825252956470544e-06,0.0001867024675317965,0.00015304156857109353,0.00021662326660797692,8.35714572760178e-05,3.7996096123179756e-05,8.94598705342101e-05,1.8846784714424268e-05,1.8846784714424268e-05,0.0005826793093058144,1.8846784714424268e-05,8.94598705342101e-05,1.8846784714424268e-05,5.825252956470544e-06
pencil,0.0002438807545128607,7.106312961585926e-05,0.0009174387272586777,0.0007616745328675983,0.00025150525911830956,0.00035792039415240165,0.0004119681323545939,0.0004702499017559226,3.0190605007640077e-05,0.00013702065309679145,0.0001202869231389476,0.0011501763943780152,0.000571180267977116,0.0005484146590428838,0.0005265744421333294,7.018000160925987e-05,0.0002089297126514145,3.0190605007640077e-05,0.0007471365413910976,7.783612329197018e-05,0.00014263402815865918,0.00015589756115036392,7.106312961585926e-05,0.00023285509290988426,0.00021457876076799766,3.0190605007640077e-05,2.0873780459930076e-05,0.0003089004675923626,0.0003790059365943312,1.0,9.4552754502996e-06,0.0002974819625827321,0.0002438807545128607,0.00034512748086706224,0.0002697035014774081,0.00012880461105664335,0.00014263402815865918,7.106312961585926e-05,7.106312961585926e-05,0.0009280306924772709,3.0190605007640077e-05,0.00033422398725968663,7.106312961585926e-05,2.2534483324929746e-05
penguin,2.651835554997011e-06,8.503951590651691e-07,1.200731601120304e-05,1.200731601120304e-05,3.6366229714397516e-06,5.445033740743585e-06,4.747271023544929e-06,7.299311584448372e-06,6.640829875563143e-08,1.5133252247680871e-06,1.1564794935347153e-06,1.4559356572106486e-05,8.929855334819479e-06,8.522494417127147e-06,7.956717232937097e-06,6.428692254538209e-07,2.81996999195065e-06,6.640829875563143e-08,8.740704093246637e-06,6.428692254538209e-07,1.4268560857633587e-06,1.6169728993884216e-06,8.503951590651691e-07,2.81996999195065e-06,2.2973120850776248e-06,6.640829875563143e-08,0.0,3.484821594075895e-06,5.825252956470544e-06,9.4552754502996e-06,1.0,3.300354097532474e-06,2.651835554997011e-06,3.876815024230663e-06,3.930618044055828e-06,1.7419880590250355e-06,1.4268560857633587e-06,8.503951590651691e-07,8.503951590651691e-07,1.0929334078277429e-05,6.640829875563143e-08,5.101794493464317e-06,8.503951590651691e-07,6.640829875563143e-08
pig,8.98574540590935e-05,3.488185603871258e-05,0.0003753640597782718,0.0003753640597782718,0.00011991078097690173,0.00017509909791122284,0.00015380506967640055,0.00023168716687194018,1.0956475780242801e-05,5.5112876110212756e-05,4.422280862872558e-05,0.00045324615697381137,0.000281447413160121,0.0002690157445293736,0.00025174959510951126,2.85486671467647e-05,9.498850987432906e-05,1.0956475780242801e-05,0.000275674975367981,2.85486671467647e-05,5.2474047405234475e-05,5.827595211791339e-05,3.488185603871258e-05,9.498850987432906e-05,7.903825636868253e-05,1.0956475780242801e-05,8.929855334819479e-06,0.00011527817058371762,0.0001867024675317965,0.0002974819625827321,3.300354097532474e-06,1.0,8.98574540590935e-05,0.00012724086071295252,0.0001288827985738279,6.20911120189331e-05,5.2474047405234475e-05,3.488185603871258e-05,3.488185603871258e-05,0.00034246666192287576,1.0956475780242801e-05,0.0001646242673668115,3.488185603871258e-05,1.0956475780242801e-05
pineapple,7.362865752347704e-05,2.85486671467647e-05,0.00030774407421320317,0.00030774407421320317,9.82723855960798e-05,0.00014352680548222307,0.00012606570232966886,0.00018992902203001134,8.929855334819479e-06,4.5138103605394846e-05,3.620824827057536e-05,0.0003716073939135457,0.00023073242398631956,0.0002205384557091067,0.00020638021318481956,2.3355452255367436e-05,7.783612329197018e-05,8.929855334819479e-06,0.00022599902499676478,2.3355452255367436e-05,4.2974264067312646e-05,4.7731825931709365e-05,2.85486671467647e-05,7.783612329197018e-05,6.475691541734005e-05,8.929855334819479e-06,7.268026569572355e-06,9.447364507366883e-05,0.00015304156857109353,0.0002438807545128607,2.651835554997011e-06,8.98574540590935e-05,1.0,0.00010428305097964145,0.00010562944002555924,5.0860257050545526e-05,4.2974264067312646e-05,2.85486671467647e-05,2.85486671467647e-05,0.0002807682079717785,8.929855334819479e-06,0.00013493744443580585,2.85486671467647e-05,8.929855334819479e-06
potato,0.00010428305097964145,4.051135727599959e-05,0.0004354707136138882,0.0004354707136138882,0.00013914491020429904,0.0002031633578481115,0.00017846228509571765,0.00026880551784254364,1.2757916176174643e-05,6.397934055893978e-05,5.134686228041468e-05,0.000525813946360714,0.0003265274035368334,0.00031210666792516633,0.000292077934598126,3.316485816134004e-05,0.0001102350757253147,1.2757916176174643e-05,0.0003198313756979509,3.316485816134004e-05,6.091829926116499e-05,6.764850872787252e-05,4.051135727599959e-05,0.0001102350757253147,9.173278165876474e-05,1.2757916176174643e-05,1.040703645948359e-05,0.00013377108214820545,0.00021662326660797692,0.00034512748086706213,3.876815024230663e-06,0.00012724086071295252,0.00010428305097964145,1.0,0.00014955245061673333,7.20740942130554e-05,6.091829926116499e-05,4.051135727599959e-05,4.051135727599959e-05,0.0003973097321016289,1.2757916176174643e-05,0.00019101255441659437,4.051135727599959e-05,1.2757916176174643e-05
rocket,0.00010562944002555926,1.5478091174031727e-05,0.00033458614206584585,0.00016818844533766886,6.213414642839146e-05,8.09844162294217e-05,0.00017531110547513168,0.00010374763474646433,1.2926050613128285e-05,5.117557792484872e-05,5.201177395457232e-05,0.0004493880916727366,0.00012606570232966886,0.0001231071592374217,0.00012944421622221975,2.5416923066450385e-05,5.947577084411706e-05,1.2926050613128285e-05,0.0003239526397287481,3.359570265603373e-05,6.170642943438516e-05,6.590607120946869e-05,1.5478091174031727e-05,8.503445706156503e-05,9.291760401917241e-05,1.2926050613128285e-05,6.4555169029938966e-06,0.00013140769743276597,8.357145727601778e-05,0.0002697035014774081,3.930618044055828e-06,0.0001288827985738279,0.00010562944002555926,0.00014955245061673333,1.0,3.040802885542685e-05,6.170642943438516e-05,1.5478091174031727e-05,1.5478091174031727e-05,0.0004024284186516459,1.2926050613128285e-05,7.366911956362006e-05,1.5478091174031727e-05,4.747271023544929e-06
scissors,5.086025705054554e-05,6.903234889396158e-06,0.00015970822722383347,7.663399021525788e-05,2.8570559651576366e-05,3.692637079206882e-05,8.442622072788305e-05,4.7208962548041183e-05,6.086581909907057e-06,2.4338425721411492e-05,2.4964116923659418e-05,0.0002155341144935963,5.739986098786061e-05,5.61605000194661e-05,5.96544136833803e-05,1.1986299206583838e-05,2.7719879464608554e-05,6.086581909907057e-06,0.0001563055064759622,1.6069564104029345e-05,2.9646419888035664e-05,3.163216264847463e-05,6.903234889396158e-06,4.048008226912577e-05,4.472072300116032e-05,6.086581909907057e-06,2.8949099124214145e-06,6.324403387232948e-05,3.7996096123179756e-05,0.00012880461105664335,1.7419880590250355e-06,6.20911120189331e-05,5.086025705054554e-05,7.20740942130554e-05,3.040802885542685e-05,1.0,2.9646419888035664e-05,6.903234889396158e-06,6.903234889396158e-06,0.0001942075622063132,6.086581909907057e-06,3.347448072939083e-05,6.903234889396158e-06,2.003317012461548e-06
screwdriver,4.297426406731265e-05,1.658597701752981e-05,0.0001800174348125182,0.0001800174348125182,5.739986098786061e-05,8.389025311633472e-05,7.366911956362006e-05,0.00011105252621747906,5.101794493464317e-06,2.6296866651849894e-05,2.106963426073605e-05,0.00021740084146637723,0.00013493744443580585,0.0001289702434930471,0.00012068249177151315,1.3546046349394822e-05,4.543717085862572e-05,5.101794493464317e-06,0.00013216667429557862,1.3546046349394822e-05,2.503022887346032e-05,2.7815143135546202e-05,1.658597701752981e-05,4.543717085862572e-05,3.778104917591539e-05,5.101794493464317e-06,4.129016679661121e-06,5.5176207999132236e-05,8.945987053421009e-05,0.00014263402815865918,1.4268560857633587e-06,5.2474047405234475e-05,4.297426406731265e-05,6.091829926116498e-05,6.170642943438516e-05,2.9646419888035664e-05,1.0,1.658597701752981e-05,1.658597701752981e-05,0.00016422668384192813,5.101794493464317e-06,7.886233445501732e-05,1.658597701752981e-05,5.101794493464317e-06
ship,2.85486671467647e-05,3.300354097532474e-06,8.801027396560867e-05,3.816573176046333e-05,1.4559356572106486e-05,1.8442586525587065e-05,4.7378598185324766e-05,2.3453217926854985e-05,3.300354097532474e-06,1.334713730567735e-05,1.3945580609046963e-05,0.00011991078097690173,2.85486671467647e-05,2.8059651139285702e-05,3.0509610077753004e-05,6.479896396352175e-06,1.4559356572106486e-05,3.300354097532474e-06,8.801027396560867e-05,8.929855334819479e-06,1.658597701752981e-05,1.7658599665277527e-05,3.300354097532474e-06,2.2215478254816815e-05,2.508652388583319e-05,3.300354097532474e-06,1.4268560857633587e-06,3.545831696541077e-05,1.8846784714424268e-05,7.106312961585926e-05,8.503951590651691e-07,3.488185603871258e-05,2.85486671467647e-05,4.051135727599959e-05,1.5478091174031727e-05,6.903234889396158e-06,1.658597701752981e-05,1.0,3.300354097532474e-06,0.00010938361366317502,3.300354097532474e-06,1.658597701752981e-05,3.300354097532474e-06,8.503951590651691e-07
snail,2.85486671467647e-05,3.300354097532474e-06,8.801027396560867e-05,3.816573176046333e-05,1.4559356572106486e-05,1.8442586525587065e-05,4.7378598185324766e-05,2.3453217926854985e-05,3.300354097532474e-06,1.334713730567735e-05,1.3945580609046963e-05,0.00011991078097690173,2.85486671467647e-05,2.8059651139285702e-05,3.0509610077753004e-05,6.479896396352175e-06,1.4559356572106486e-05,3.300354097532474e-06,8.801027396560867e-05,8.929855334819479e-06,1.658597701752981e-05,1.7658599665277527e-05,3.300354097532474e-06,2.2215478254816815e-05,2.508652388583319e-05,3.300354097532474e-06,1.4268560857633587e-06,3.545831696541077e-05,1.8846784714424268e-05,7.106312961585926e-05,8.503951590651691e-07,3.488185603871258e-05,2.85486671467647e-05,4.051135727599959e-05,1.5478091174031727e-05,6.903234889396158e-06,1.658597701752981e-05,3.300354097532474e-06,1.0,0.00010938361366317502,3.300354097532474e-06,1.658597701752981e-05,3.300354097532474e-06,8.503951590651691e-07
spoon,0.00028076820797177856,0.00010938361366317502,0.0011708255344144594,0.0011708255344144594,0.0003744584528604818,0.0005465061912926633,0.0004801227680715461,0.0007229176100087343,3.479703822007079e-05,0.0001724531443687411,0.0001385037219974542,0.0014136203763516475,0.0008780435191372616,0.000839288206569861,0.000785461561291754,8.96401083988239e-05,0.0002967641034405815,3.479703822007079e-05,0.0008600481367348582,8.96401083988239e-05,0.00016422668384192813,0.0001823139283868809,0.00010938361366317502,0.0002967641034405815,0.0002470397198118453,3.479703822007079e-05,2.8479116535478424e-05,0.00036001644438007674,0.0005826793093058144,0.0009280306924772711,1.0929334078277429e-05,0.00034246666192287576,0.00028076820797177856,0.0003973097321016289,0.00040242841865164593,0.0001942075622063132,0.00016422668384192813,0.00010938361366317502,0.00010938361366317502,1.0,3.479703822007079e-05,0.0005138512562314791,0.00010938361366317502,3.479703822007079e-05
swan,8.929855334819479e-06,3.300354097532474e-06,3.816573176046333e-05,3.816573176046333e-05,1.200731601120304e-05,1.7658599665277527e-05,1.5478091174031727e-05,2.3453217926854985e-05,8.503951590651691e-07,5.3720105528540935e-06,4.256867642749806e-06,4.614085851328659e-05,2.85486671467647e-05,2.727566427897616e-05,2.5507610578382255e-05,2.651835554997011e-06,9.4552754502996e-06,8.503951590651691e-07,2.795756951684956e-05,2.651835554997011e-06,5.101794493464317e-06,5.695909536042637e-06,3.300354097532474e-06,9.4552754502996e-06,7.821969491321396e-06,8.503951590651691e-07,6.428692254538209e-07,1.1532936706940992e-05,1.8846784714424268e-05,3.0190605007640077e-05,6.640829875563143e-08,1.0956475780242801e-05,8.929855334819479e-06,1.2757916176174643e-05,1.2926050613128285e-05,6.086581909907057e-06,5.101794493464317e-06,3.300354097532474e-06,3.300354097532474e-06,3.479703822007079e-05,1.0,1.658597701752981e-05,3.300354097532474e-06,8.503951590651691e-07
telephone,0.00013493744443580585,1.658597701752981e-05,0.00041366372639913706,0.0001800174348125182,6.936255111709549e-05,8.756519152403568e-05,0.0002232027461790561,0.00011105252621747906,1.658597701752981e-05,6.368027330570892e-05,6.648547629025397e-05,0.0005631973530145732,0.00013493744443580585,0.00013264518190074805,0.00014412936442481354,3.1490081543247156e-05,6.936255111709549e-05,1.658597701752981e-05,0.00041366372639913706,4.297426406731265e-05,7.886233445501732e-05,8.389025311633472e-05,1.658597701752981e-05,0.00010525062150480015,0.00011870864790018942,1.658597701752981e-05,7.803955087362077e-06,0.0001673264279607093,8.945987053421009e-05,0.00033422398725968663,5.101794493464317e-06,0.0001646242673668115,0.00013493744443580585,0.00019101255441659437,7.366911956362006e-05,3.347448072939083e-05,7.886233445501732e-05,1.658597701752981e-05,1.658597701752981e-05,0.0005138512562314792,1.658597701752981e-05,1.0,1.658597701752981e-05,5.101794493464317e-06
truck,2.85486671467647e-05,3.300354097532474e-06,8.801027396560867e-05,3.816573176046333e-05,1.4559356572106486e-05,1.8442586525587065e-05,4.7378598185324766e-05,2.3453217926854985e-05,3.300354097532474e-06,1.334713730567735e-05,1.3945580609046963e-05,0.00011991078097690173,2.85486671467647e-05,2.8059651139285702e-05,3.0509610077753004e-05,6.479896396352175e-06,1.4559356572106486e-05,3.300354097532474e-06,8.801027396560867e-05,8.929855334819479e-06,1.658597701752981e-05,1.7658599665277527e-05,3.300354097532474e-06,2.2215478254816815e-05,2.508652388583319e-05,3.300354097532474e-06,1.4268560857633587e-06,3.545831696541077e-05,1.8846784714424268e-05,7.106312961585926e-05,8.503951590651691e-07,3.488185603871258e-05,2.85486671467647e-05,4.051135727599959e-05,1.5478091174031727e-05,6.903234889396158e-06,1.658597701752981e-05,3.300354097532474e-06,3.300354097532474e-06,0.00010938361366317502,3.300354097532474e-06,1.658597701752981e-05,1.0,8.503951590651691e-07
turtle,8.929855334819479e-06,8.503951590651691e-07,2.795756951684956e-05,1.200731601120304e-05,4.453275950928853e-06,5.695909536042637e-06,1.4955433267158699e-05,7.299311584448372e-06,8.503951590651691e-07,4.065365785671529e-06,4.256867642749806e-06,3.816573176046333e-05,8.929855334819479e-06,8.773370212426201e-06,9.557357072735737e-06,1.8678486946874737e-06,4.453275950928853e-06,8.503951590651691e-07,2.795756951684956e-05,2.651835554997011e-06,5.101794493464317e-06,5.445033740743585e-06,8.503951590651691e-07,6.903234889396158e-06,7.821969491321396e-06,8.503951590651691e-07,2.50875795299052e-07,1.1140943276786221e-05,5.825252956470544e-06,2.2534483324929746e-05,6.640829875563143e-08,1.0956475780242801e-05,8.929855334819479e-06,1.2757916176174643e-05,4.747271023544929e-06,2.003317012461548e-06,5.101794493464317e-06,8.503951590651691e-07,8.503951590651691e-07,3.479703822007079e-05,8.503951590651691e-07,5.101794493464317e-06,8.503951590651691e-07,1.0
